LOCCODE,PreK_Type,Borough,LocName,NOTE,phone,address,Postcode,Day_Length,Seats,X,Y,Email,Website,MEALS,INDOOR_OUTDOOR,EXTENDED_DAY,SEMS_CODE,Latitude,Longitude,Community Board,Council District ,Census Tract,BIN,BBL,NTA
XAJB,NYCEEC,X,"Concourse House, HDFC",<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,917-801-2515,2348 Webster Ave,10458,1,65,1013411,251627,wgelabert@concoursehouse.org,http://concoursehouse.org,3,3,2,10XAJB,40.857603,-73.894699,6,15,38302,2115299,2030310021,Fordham South                                                              
XAJD,NYCEEC,X,Bronx ECC,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-764-2409,1515 Southern Blvd,10460,1,40,1014570,242931,cmiree@childrensaidsociety.org,http://childrensaidsociety.org,3,7,1,12XAJD,40.833734,-73.889934,3,17,155,2113511,2029770110,Crotona Park East                                                          
XAJF,NYCEEC,X,Brightside Academy - Louis Nine,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-991-2119,1336 Louis Nine Blvd,10459,1,39,1014127,242267,singram@brightsideacademy.com,http://brightsideacademy.com,5,7,1,12XAJF,40.831474,-73.892294,3,17,123,2118405,2029767501,Crotona Park East                                                          
XAJG,NYCEEC,X,Brightside Academy - Southern,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-842-2252,1093 Southern Blvd,10459,1,38,1014083,240232,adavis@brightsideacademy.com,http://brightsideacademy.com,5,7,1,12XAJG,40.825924,-73.89193,2,17,12701,2005806,2027270045,Hunts Point                                                                
XAJJ,NYCEEC,X,Sharon Baptist - Center II,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-299-6500,279 East Burnside Ave,10457,1,54,1011451,249405,ecollazo70@yahoo.com,http://sharonbaptistheadstart.org,3,1,1,09XAJJ,40.851154,-73.901891,5,15,381,2013673,2031560081,Mount Hope                                                                 
XAJK,NYCEEC,X,Brightside Academy - St. Ann's,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-585-1472,780 St Anns Ave,10456,1,31,1009167,238132,johrablo@brightsideacademy.com,http://brightsideacademy.com,5,1,1,07XAJK,40.819633,-73.910453,1,17,75,2117695,2026187501,Melrose South-Mott Haven North                                             
XAJR,NYCEEC,X,"Providence Rest Child DCC, Inc.",,718-823-3588,3310 Campbell Dr,10465,1,18,1034871,244741,srtadcsjb@aol.com,http://providencerest.org,5,9,3,08XAJR,40.838253,-73.81747,10,13,27402,2075317,2054090133,Pelham Bay-Country Club-City Island                                        
XAJT,NYCEEC,X,East Tremont Child Care And Development Center,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-731-4166,1811 Crotona Ave,10457,1,29,1013492,246478,etccdc@aol.com,http://etccdc.com,7,7,1,12XAJT,40.842893,-73.893457,6,15,36902,2092141,2029440001,East Tremont                                                               
XAJU,NYCEEC,X,Children's Aid At P.S. 211,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,347-821-4222,1919 Prospect Ave,10457,1,28,1014768,246818,Tracyp@childrensaidsociety.org,,3,6,1,12XAJU,40.843546,-73.889755,6,17,36901,2094582,2029510032,East Tremont                                                               
XAKA,NYCEEC,X,Intervale ( Center #2 ),<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-542-1161,1054 Intervale Ave,10459,1,62,1012885,239768,geure@lapen.com,http://lapen.com,5,9,3,12XAKA,40.824823,-73.896839,2,17,131,2005481,2027050009,Longwood                                                                   
XATO,NYCEEC,X,St. Anselm School,,718-993-9464,685 Tinton Ave,10455,1,90,1010413,236667,b223@adnyeducation.org,http://stanselmbx.org,3,3,1,07XATO,40.816288,-73.905151,1,17,79,2004684,2026540001,Melrose South-Mott Haven North                                             
XAKB,NYCEEC,X,Watson Avenue ECC,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-828-9400,1880 Watson Ave,10472,1,44,1022610,241011,catherine.budington@birchfamilyservices.org,http://birchfamilyservices.org,3,3,1,08XAKB,40.828307,-73.86156,9,18,44,2023653,2037320039,Soundview-Bruckner                                                         
XAKD,NYCEEC,X,Sound Dale Center For Ece,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-378-3533,1211 Croes Ave,10472,1,76,1019956,241613,bronxdale@verizon.net,,3,4,1,12XAKD,40.829767,-73.870728,9,18,68,2024083,2037480015,Soundview-Bruckner                                                         
XAKE,NYCEEC,X,Bronx River Early Learn Center,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-842-6582,1555 East 174th St,10472,1,35,1017906,243401,angelamazzone@yahoo.com,,3,7,2,12XAKE,40.834294,-73.87885,9,18,62,2092903,2038860002,West Farms-Bronx River                                                     
XAKF,NYCEEC,X,Stepping Stone Day School,,718-554-2025,2826 Westchester Ave,10461,1,18,1029809,246901,danf@steppingstonedayschool.org,http://steppingstonedayschool.com,7,3,2,08XAKF,40.844557,-73.83542,10,13,26602,2045795,2041560011,Pelham Bay-Country Club-City Island                                        
XAKH,NYCEEC,X,Labor Bathgate Community CCC,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-583-3850,1638 Anthony Ave,10457,1,30,1010601,246201,laborbathgate@yahoo.com,,3,3,2,09XAKH,40.842662,-73.904889,4,16,167,2009316,2028880021,Claremont-Bathgate                                                         
XAKO,NYCEEC,X,Episcopal Social Services Head Start ( Paul's House ),<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-401-5133,500 Bergen Ave,10455,1,17,1006992,236189,damesa@e-s-s.org,http://essnyc.org,3,4,1,07XAKO,40.814876,-73.918234,1,8,43,2112706,2022920013,Mott Haven-Port Morris                                                     
XAKQ,NYCEEC,X,Help III,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-583-1511,785 Crotona Park North,10460,1,13,1014332,245620,ldavis@helpusa.org,http://helpusa.org,3,3,2,12XAKQ,40.840627,-73.891433,6,17,367,2117956,2029520014,East Tremont                                                               
XAKR,NYCEEC,X,Prospect ECC,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-617-6100,730 Kelly St,10455,1,11,1012083,236777,lcano@hfhnyc.org,http://hfhnyc.org,2,7,1,08XAKR,40.816517,-73.899717,2,8,85,2094332,2027080025,Longwood                                                                   
XAKX,NYCEEC,X,Anna Lefkowitz DCC,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-292-8682,690 Westchester Ave,10455,1,30,1010022,236827,judy.valez.phm@gmail.com,http://philiphmichaels.org,3,7,1,07XAKX,40.816584,-73.907585,1,17,79,2091976,2026540002,Melrose South-Mott Haven North                                             
XAKZ,NYCEEC,X,Harry H Gordon School ( NYL ),,718-367-5917,2465 Bathgate Ave,10458,1,8,1014939,251939,Melissa.bybel@yai.org,http://yai.org,2,4,2,10XAKZ,40.858243,-73.888671,6,15,387,2011776,2030580020,Belmont                                                                    
XALA,NYCEEC,X,Westchester Tremont DCC,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-824-7390,2547 East Tremont Ave,10461,1,52,1026167,246560,enrollwtdcc@optimum.net,http://wtdcc.com,3,3,2,11XALA,40.843024,-73.848478,11,13,256,2044137,2040780010,Van Nest-Morris Park-Westchester Square                                    
XALB,NYCEEC,X,WHEDco Early Childhood Discovery Center,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-839-1156,50 East 168th St,10452,1,96,1006644,244022,ybriu@whedco.org,http://whedco.org,3,3,2,09XALB,40.836725,-73.919292,4,16,197,2101464,2024800001,West Concourse                                                             
XALE,NYCEEC,X,Np Ready Set Learn,,718-484-8210,830 Fox St,10459,1,36,1013027,237140,mimiallen26@gmail.com,,3,6,2,08XALE,40.817576,-73.896232,2,17,89,2120355,2027210010,Hunts Point                                                                
XALJ,NYCEEC,X,"St. Jemuel Group Family Day Care, Inc.",<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-601-9753,2836 Webb Ave,10468,1,28,1011744,257263,saintjemuel@hotmail.com,http://saintjemueldaycare.com,3,6,1,10XALJ,40.87299,-73.900734,8,14,26702,2015414,2032500062,Van Cortlandt Village                                                      
XALQ,NYCEEC,X,Blondell Joyner DCC,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-665-7791,901 Tinton Ave,10456,1,26,1010864,238710,vsalters@sebnc.org,http://sebnc.org,7,3,2,08XALQ,40.82168,-73.903568,3,16,133,2091959,2026380090,Morrisania-Melrose                                                         
XALR,NYCEEC,X,Five Star DCC,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-292-4774,3261 Third Ave,10456,1,41,1009508,239708,Kamey@sebnc.org,http://sebnc.org,3,3,1,08XALR,40.824489,-73.908528,3,17,185,2001228,2023680039,Morrisania-Melrose                                                         
XALV,NYCEEC,X,Kingsbridge Heights Community Center,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-690-9466,295 West 231st St,10463,1,134,1009731,260248,ydisla@khcc-nyc.org,http://khcc-nyc.org,3,3,1,10XALV,40.880698,-73.908162,8,11,289,2087522,2057130087,Spuyten Duyvil-Kingsbridge                                                 
XALW,NYCEEC,X,Sharon Baptist - Center I,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-585-5876,507 East 165th St,10456,1,61,1009672,240510,wmaysonet012@yahoo.com,http://sharonbaptistheadstart.org,3,1,2,09XALW,40.826655,-73.908215,3,16,185,2001278,2023700045,Morrisania-Melrose                                                         
XALY,NYCEEC,X,LSSMNY : Early Life Children's Center 4,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,917-962-4344,200 West Tremont Ave,10453,1,93,1007183,249635,dshuler@lssny.org,http://lssny.org,3,8,2,09XALY,40.851984,-73.916804,5,14,20502,2008966,2028770522,University Heights-Morris Heights                                          
XALZ,NYCEEC,X,Mid Bronx Sr. Citizen Center,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-684-4790,100 East Mt Eden Ave,10452,1,96,1008365,246524,campbell.stephanie13@yahoo.com,,5,6,1,09XALZ,40.843541,-73.912817,4,14,209,2008017,2028370011,West Concourse                                                             
XARN,NYCEEC,X,Trabajamos Community Head Start,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-294-4333,1905 Morris Ave,10453,1,27,1009670,248955,lbtrabajamos_hs@yahoo.com,,3,6,1,09XARN,40.849902,-73.907951,5,14,23301,2109804,2028280037,Mount Hope                                                                 
XAMA,NYCEEC,X,Brightside Academy - White Plains #2,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-653-4043,3942 White Plns Rd,10466,1,46,1022761,262392,lmcgee@brightsideacademy.com,http://brightsideacademy.com,5,7,1,11XAMA,40.886856,-73.860982,12,12,396,2063371,2048370051,Williamsbridge-Olinville                                                   
XAMB,NYCEEC,X,Trabajamos Community Head Start,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,917-962-9720,2167 University Ave,10453,1,40,1009274,251887,pcordero.trabajamos@gmail.com,http://trabajamoschs.com,3,6,1,10XAMB,40.858088,-73.90914,7,14,255,2014731,2032170060,Kingsbridge Heights                                                        
XAMI,NYCEEC,X,Aleene Logan Day Care,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-538-7135,1450 Webster Ave,10456,1,21,1010244,244483,la_ficklingcdc@yahoo.com,http://claremontcenter.org,3,8,1,09XAMI,40.837646,-73.906504,3,16,14702,2092076,2028950001,Claremont-Bathgate                                                         
XAMQ,NYCEEC,X,Mosholu Montefiore - Van Cortlandt,,718-543-0231,3880 Sedgwick Ave,10463,1,54,1013642,260882,imelendez@mmcc.org,http://mmcc.org,3,7,1,10XAMQ,40.882997,-73.894008,8,11,409,2086830,2032460076,Van Cortlandt Village                                                      
XAMR,NYCEEC,X,Iola Jordan Day Care,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-402-4166,421 East 161st St,10451,1,73,1008327,239560,louiseburroughs@yahoo.com,http://nycmcs.org,3,3,1,07XAMR,40.824002,-73.913179,3,17,141,2001505,2023830012,Morrisania-Melrose                                                         
XAMT,NYCEEC,X,East Side House,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-292-5335,375 East 143rd St,10454,1,38,1006041,235409,dcolon@eastsidehouse.org,http://eastsidehouse.org,3,4,2,07XAMT,40.812702,-73.921622,1,8,41,2091101,2023060009,Mott Haven-Port Morris                                                     
XAMV,NYCEEC,X,Children's Pride,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-401-4242,414 Morris Ave,10451,1,29,1005446,236393,dcolon@eastsidehouse.org,http://eastsidehouse.org,3,4,2,07XAMV,40.815528,-73.923923,1,8,51,2097853,2023240001,Mott Haven-Port Morris                                                     
XAMW,NYCEEC,X,East Side House,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-993-3692,200 Alexander Ave,10454,1,19,1004851,234005,dcolon@eastsidehouse.org,http://eastsidehouse.org,3,4,2,07XAMW,40.808753,-73.926081,1,8,23,2091097,2022980040,Mott Haven-Port Morris                                                     
XAMZ,NYCEEC,X,Philip H Michaels CDC,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-665-9410,629 Courtlandt Ave,10451,1,126,1006695,237487,yunkim55@hotmail.com,http://phmny.org,3,7,1,07XAMZ,40.818423,-73.918714,1,17,67,2001876,2024110041,Melrose South-Mott Haven North                                             
